name,country,state,address,reg_no,product_codes,device_names,device_class,specialty,k_numbers,source
"AMCOR FLEXIBLES, LLC",US,IL,1919 S Butterfield Rd MUNDELEIN IL US 60060,1418005,FRG,Wrap; Sterilization,2,General Hospital,,openFDA
ENZTEC LIMITED,NZ,NZ,"3/17 PRINT PLACE, MIDDLETON CHRISTCHURCH Canterbury NZ",3004641308,FZX,Guide; Surgical; Instrument,1,"General, Plastic Surgery",,openFDA
HAMILTON CENTRAL EUROPE,RO,RO,Hamilton Street No 2-4 Giarmata Timis RO,3011971979,BTT,Humidifier; Respiratory Gas; (Direct Patient Interface),2,Anesthesiology,,openFDA
Picocyl,US,CO,221 Corporate Cir Ste L Golden CO US 80401,3043531632,GAA; FMI,Needle; Aspiration And Injection; Disposable; Needle; Hypodermic; Single Lumen,1; 2,"General, Plastic Surgery; General Hospital",,openFDA
MICROMA MARTIN ALBER GMBH & CO. KG,DE,DE,HARDTSTRASSE 19 IRNDORF Baden-Wurttemberg DE,8043895,LRW; HRR,Scissors; General; Surgical; Orthopedic,1,"General, Plastic Surgery; Orthopedic",,openFDA
RICHARD WOLF GMBH,DE,DE,PFORZHEIMER STR. 32 KNITTLINGEN Baden-Wurttemberg DE,9611102,ISA,Massager; Therapeutic; Electric,1,Physical Medicine,,openFDA
WUHAN STRONG ELECTRONICS,CN,CN,"2nd Floor, Bldg. 6, Guannan Fuxing Medical Park Wuhan Hubei CN",3008164770,MWI,Monitor; Physiological; Patient (Without Arrhythmia Detection Or Alarms),2,Cardiovascular,,openFDA
MK-dent GmbH,DE,DE,Marie-Curie-Str. 2 Bargteheide Schleswig-Holstein DE,3003114027,EBF,Material; Tooth Shade; Resin,2,Dental,K021250,openFDA
"OPUS GLOVES CO.,LTD.",CN,CN,288 juchen rd shanghai CN,3014345238,OPJ; LZC; LZA; QDO,Medical Gloves With Chemotherapy Labeling Claims - Test For Use With Chemotherapy Drugs; Medical Glove; Specialty; Polymer Patient Examination Glove; Fentanyl And Other Opioid  Protection Glove,1,General Hospital,,openFDA
AN LANH INVESTMENT AND TRADING COMPANY LIMITED,VN,VN,"Lot 52, 53, 54, N3 Street, An Xa Industrial Park, Thanh Nam Ward Ninh Binh VN",3011310668,HOY; FXP,Shield; Eye; Ophthalmic (Including Sunlamp Protective Eyewear And Post-Mydriatic Eyewear); Cover; Shoe; Operating-Room,1,"Ophthalmic; General, Plastic Surgery",,openFDA
"MEDICAL TECHNIQUES, INC.",US,UT,101 North 700 West North Salt Lake UT US 84054,1721368,KYG,Device; Irrigation; Ocular Surgery,1,Ophthalmic,,openFDA
"Shanghai INT Medical Instruments Co., Ltd.",CN,CN,925 Jinyuan Yi Road Shanghai CN,3009605245,DTL,Adaptor; Stopcock; Manifold; Fitting; Cardiopulmonary Bypass,2,Cardiovascular,,openFDA
OPULENT SOLUTIONS SDN.BHD.,MY,MY,"Plot 111, Bayan Lepas Industrial Park Bayan Lepas Pulau Pinang MY",3013387006,OAP,Laser; Comb; Hair,2,Physical Medicine,,openFDA
"AB MEDICAL TECHNOLOGIES, INC.",US,CA,20272 SKYPARK DR Redding CA US 96002,3010356635,GEI; HRX,Electrosurgical; Cutting & Coagulation & Accessories; Arthroscope,2,"General, Plastic Surgery; Orthopedic",,openFDA
"Jiangxi Dianshang Garments Co., Ltd.",CN,CN,5 Hemei Road High-Tech Industrial Park Gao an Jiangxi CN,3031581739,EYQ,Garment; Protective; For Incontinence,1,"Gastroenterology, Urology",,openFDA
AMERICAN COMB CORP.,US,NJ,22 Kentucky Ave PATERSON NJ US 07503,2248574,LJL,Detectors And Removers; Lice; (Including Combs),1,General Hospital,,openFDA
"GYMMAX TECHNOLOGY SHENZHEN CO., LTD",CN,CN,"4F&5F, 4th Bldg, Heping Complex (4th Bldg. Huimingsheng Technology Park) Shenzhen City Guangdong CN",3007689716,OLP; OHS; GEX,Over-The-Counter Powered Light Based Laser For Acne; Light Based Over The Counter Wrinkle Reduction; Powered Laser Surgical Instrument,2,"General, Plastic Surgery",,openFDA
Rogers Foam Tijuana S. de R.L. de C.V.,MX,MX,Blvd. Paseo del Cucapah # 16822-A Tijuana Baja California MX,3007307488,FWZ,Operating Room Accessories Table Tray,1,"General, Plastic Surgery",,openFDA
"Suzhou Minhua Medical Equipment Co.,Ltd.",CN,CN,No. 789 Wufang Road YouYi Industrial Park SuZhou Jiangsu CN,3011529836,DXQ,Blood Pressure Cuff,2,Cardiovascular,,openFDA
ARCH Medical Solutions - Olive Branch,US,MS,7221 Old Craft Cv Olive Branch MS US 38654,3010123206,NKB; MNI; KWP; MNH; KWQ; MAX; PHM,Thoracolumbosacral Pedicle Screw System; Orthosis; Spinal Pedicle Fixation; Appliance; Fixation; Spinal Interlaminal; Spondylolisthesis Spinal Fixation; Spinal Intervertebral Body; Intervertebral Fusion Device With Bone Graft; Lumbar; Thoracic,2,Orthopedic,,openFDA
"E-Kai Industrial Co., Ltd.",CN,CN,"No. 178, Zhen An W. Rd., Ying Cheng Industrial Zone, XiaBian Dist. Dongguan City Guangdong CN",3005381264,NXB,Dispenser; Solid Medication,1,Physical Medicine,,openFDA
BIOANA,MX,MX,Angel Martinez Villarreal 510 Monterrey Nuevo Leon MX,3022954003,FTA,Light; Surgical; Accessories,2,"General, Plastic Surgery",,openFDA
ENGINEERING CPR INC.,CA,CA,6720 Davand Dr. - Unit 20 mississauga Ontario CA,3013485140,ETN,Stimulator; Nerve,2,"Ear, Nose, Throat",,openFDA
"Hangzhou Fushan Medical Appliance Co., Ltd.",CN,CN,"No.1288 South Jinxi Road, Linglong Industrial Park Hangzhou City Zhejiang CN",3006787036,CAE; CCQ; HET; ODC; HIH; GBS; CCW; JOL,Airway; Oropharyngeal; Anesthesiology; Nebulizer; Medicinal; Non-Ventilatory (Atomizer); Laparoscope; Gynecologic (And Accessories); Endoscope Channel Accessory; Hysteroscope (And Accessories); Catheter; Ventricular; General & Plastic Surgery; Laryngoscope; Rigid; Catheter And Tip; Suction,1; 2,"Anesthesiology; Obstetrics/Gynecology; Gastroenterology, Urology; General, Plastic Surgery; General Hospital",,openFDA
RICO ELASTOMERE PROJECTING GMBH,AT,AT,Am Thalbach 8 Thalheim bei Wels Oberosterreich AT,3009822951,BZD,Ventilator; Non-Continuous (Respirator),2,Anesthesiology,,openFDA
MYSORE WIFILTRONICS PVT. LTD,IN,IN,1FA Hootagalli Indl. Area Mysore Karnataka IN,3011989678,FAS; GEI,Electrode; Electrosurgical; Active; Urological; Electrosurgical; Cutting & Coagulation & Accessories,2,"Gastroenterology, Urology; General, Plastic Surgery",,openFDA
ACCENTUS MEDICAL LTD,GB,GB,528.10 UNIT 2 Rutherford Avenue DIDCOT Oxfordshire GB,3005913274,KWY; KWL; LZO,Prosthesis; Hip; Hemi-; Femoral; Metal/Polymer; Cemented Or Uncemented; Metal; Semi-Constrained; Metal/Ceramic/Polymer; Cemented Or Non-Porous; Uncemented,2,Orthopedic,,openFDA
"PINE MOON ELECTRONICS CO., LTD.",CN,CN,"SIXTH AND SEVENTH FLOOR, BUILDING B, EIGHTH FLOOR BUILDING A, 22ND HUANPING ROAD SHENZHEN CITY Guangdong CN",3006697681,IKT; GXZ; GXY; JXE,Electrode; Needle; Diagnostic Electromyograph; Cutaneous; Device; Nerve Conduction Velocity Measurement,2,Physical Medicine; Neurology,,openFDA
"HENGSHUI TIANJIAN MEDICAL SUPPLIES CO., LTD.",CN,CN,South Xinwu Highway ShenZhou City Hebei CN,3009240907,ISR; IQK,Band Or Belt; Pelvic Support; Orthosis; Cervical,1,Physical Medicine,,openFDA
"PESITRO HEALTHCARE PRODUCTS CO., LTD.",CN,CN,"No.16 Huai Jiang Road, Hangji town Yangzhou Jiangsu CN",3008262609,EGD,Wax; Dental; Intraoral,1,Dental,,openFDA
MID SOUTH PRECISION,US,TN,1007 W College St Murfreesboro TN US 37129,3011189525,HSN,Prosthesis; Ankle; Semi-Constrained; Cemented; Metal/Polymer,2,Orthopedic,,openFDA
"HUBEI WANLI PROTECTIVE PRODUCTS CO.,LTD",CN,CN,NO.106 West Station Huangjin Road xiantao Hubei CN,3008770063,LYU,Accessory; Surgical Apparel,1,"General, Plastic Surgery",,openFDA
CERAMARET SA,CH,CH,Rue des croix 43 BOLE Neuchatel CH,3005121682,DZE; NHA,Implant; Endosseous; Root-Form; Abutment; Implant; Dental; Endosseous,2,Dental,,openFDA
BONART CO. LTD.,TW,TW,"NO.80, WUXUN STREET KEELUNG TW",9710363,EBZ,Activator; Ultraviolet; For Polymerization,2,Dental,K062289,openFDA
"PARKER LABORATORIES, INC.",US,NJ,286 ELDRIDGE RD. FAIRFIELD NJ US 07004,2212018,NAE,Dressing; Wound; Hydrogel Without Drug And/Or Biologic,1,"General, Plastic Surgery",,openFDA
ADVANCED MOLDING TECHNOLOGIES,US,MN,3472 88th Ave NE Circle Pines MN US 55014,3005743849,ORG,Platelet And Plasma Separator For Bone Graft Handling,2,Hematology,,openFDA
TFB MANUFACTURING SRL,CR,CR,"Calle 58, Zona Franca La Lima La Lima, Guadalupe Cartago CR",3020981987,GKT,Separator; Automated; Blood Cell; Diagnostic,2,Hematology,,openFDA
QUANG NAM MEDICAL DEVICES FACTORY BRANCH OF DANAMECO MEDICAL JOINT STOCK CORPORATION,VN,VN,"Trang Nhat 2 Industrial Cluster, Dien Ban Bac Ward Da Nang VN",3016970619,QKR; FXO,Face Mask Within The Scope Of The Face Mask And Barrier Face Covering Enforcement Policy Or Face Mask Umbrella Eua; Suit; Surgical,N; 1,"Unknown; General, Plastic Surgery",,openFDA
"KINREEN TECHNOLOGY(SHENZHEN) CO., LTD.",CN,CN,"201,Building 7A,No.440, Hengkenghedong Village, Guancheng Community, Guanhu Subdistrict, Longhua District Shenzhen Guangdong CN",3016112562,ILY,Lamp; Infrared; Therapeutic Heating,2,Physical Medicine,,openFDA
Meiyume Manufacturing (Thailand) Limited,TH,TH,21/7 Moo. 6 LAMLUKKA Pathum Thani TH,3003823186,NUC,Lubricant; Personal,2,Obstetrics/Gynecology,,openFDA
ADVANCED PRODUCT SOLUTIONS INC.,US,AL,208 Nypro Lane Dothan AL US 36305,3018071447,FYH; HGE,Splint; Extremity; Noninflatable; External; Sterile; Amniotome,1,"General, Plastic Surgery; Obstetrics/Gynecology",,openFDA
"OK BIOTECH CO., LTD.",TW,TW,"NO. 91, SEC. 2 HSINCHU CITY TW",3005862821,CAF; FMF,Nebulizer (Direct Patient Interface); Syringe; Piston,2,Anesthesiology; General Hospital,,openFDA
Creation Technologies Ltd,CA,CA,8977-8999 Fraserton Court Burnaby British Columbia CA,3000279201,MCX; LBI,Catheter; Coronary; Atherectomy; Unit; Neonatal Phototherapy,3; 2,Unknown; General Hospital,,openFDA
"Micro-Tech (Nanjing) Co., Ltd.",CN,CN,"No. 199 Medicine Valley Avenue,  Nanjing National Hi-Tech Nanjing Jiangsu CN",3013440400,FCL; ODG,Forceps; Biopsy; Non-Electric; Endoscopic Ultrasound System; Gastroenterology-Urology,1; 2,"Gastroenterology, Urology",,openFDA
"Tegra Medical - Dartmouth, MA",US,MA,8 Ledgewood Blvd DARTMOUTH MA US 02747,1219114,PDQ,Neurosurgical Nerve Locator,2,"Ear, Nose, Throat",,openFDA
JIE GAO MEDICAL PLASTIC PRODUCTS (MALAYSIA) SDN. BHD.,MY,MY,"No. 4, Jalan Tun Perak 5/KU16, Taman Perindustrian Perdana Klang Selangor MY",3038613790,JDZ; FNY,Mixer; Cement; For Clinical Use; Basin; Emesis,1,Orthopedic; General Hospital,,openFDA
"Flextronics Medical Device Manufacturing (Shenzhen) Co., Ltd.",CN,CN,"3-6/F, Building 1, 3B/F, 4/F, Building 2, and 5-7/F, Building 3, Rundongsheng Industrial Park Shenzhen Guangdong CN",3007421145,NBW; LFR; CGA,System; Test; Blood Glucose; Over The Counter; Glucose Dehydrogenase; Glucose; Glucose Oxidase,2,Clinical Chemistry,,openFDA
"Hi-Tech Mold Tool, Inc.",US,MA,1 Technology Dr W Pittsfield MA US 01201,3007034244,FSM,Tray; Surgical; Instrument,1,"General, Plastic Surgery",,openFDA
"TECOMET, INC.",US,WI,5307 95th Ave KENOSHA WI US 53144,2132732,HXL; GFJ; LRW; FZO; GDF; HBT,Mallet; Surgical; General & Plastic Surgery; Scissors; General; Chisel; Manual; Guide; Needle; Applier; Hemostatic Clip,1,"General, Plastic Surgery",,openFDA
FENTEXMEDICAL GMBH,DE,DE,"TAKE-OFF GEWERBEPARK 2 NEUHAUSEN, BW Baden-Wurttemberg DE",3006154292,LRC; MMO; JYT,Instrument; Ent Manual Surgical; Tray; Surgical; Ent; Pick; Microsurgical Ear,1,"Ear, Nose, Throat",,openFDA
STERIS Italy S.r.l.,IT,IT,"Via Laurentina, 169 Pomezia Roma IT",3012708860,FQO,Table; Operating-Room; Ac-Powered,1,"General, Plastic Surgery",,openFDA
"Remington Medical, Inc.",US,GA,6245 Shiloh Road Alpharetta GA US 30005,3007014520,KWQ; NKB; OLO; ETN; PDQ; KYX; ORZ; HTW; KGX; ODC; KNT,Appliance; Fixation; Spinal Intervertebral Body; Thoracolumbosacral Pedicle Screw System; Orthopedic Stereotaxic Instrument; Stimulator; Nerve; Neurosurgical Nerve Locator; Dispenser; Liquid Medication; Eyelid Thermal Pulsation System; Bit; Drill; Tape And Bandage; Adhesive; Endoscope Channel Accessory; Tubes; Gastrointestinal (And Accessories),2; 1,"Orthopedic; Neurology; Ear, Nose, Throat; General Hospital; Ophthalmic; Gastroenterology, Urology",,openFDA
"3M EDUMEX, S.A DE C.V",MX,MX,6620 ORIENTE CD. JUAREZ Chihuahua MX,9680284,GDT,Staple; Removable (Skin),1,"General, Plastic Surgery",,openFDA
"FREUDENBERG MEDICAL, LLC",US,IN,2301 Centennial Blvd Jeffersonville IN US 47130,1222140,GEI,Electrosurgical; Cutting & Coagulation & Accessories,2,"General, Plastic Surgery",,openFDA
"Advanced Cell Diagnostics, Inc.",US,CA,7707 Gateway Blvd Newark CA US 94560,3009161685,PPM,General Purpose Reagent,1,Pathology,,openFDA
iHealth Manufacturing Inc,US,CA,"15715 Arrow Hwy, Irwindale, CA 91706 Irwindale CA US 91706",3023947183,QKP,Coronavirus Antigen Detection Test System.,N,Unknown,,openFDA
"YANGZHOU MEDLINE INDUSTRY CO., LTD.",CN,CN,"No.99, South Yangzi Road, Yangzhou, 225000 Jiangsu, P.R.China Yangzhou Jiangsu CN",3034667025,MEG,Syringe; Antistick,2,General Hospital,,openFDA
The Argen Corporation,US,CA,8515 Miralani Drive San Diego CA US 92126,3013551048,NHA,Abutment; Implant; Dental; Endosseous,2,Dental,,openFDA
Datascope Corp,US,NJ,45 Barbour Pond Drive Wayne NJ US 07470,3007965489,DSP,System; Balloon; Intra-Aortic And Control,2,Cardiovascular,,openFDA
"HU-FRIEDY MFG CO., LLC",US,IL,1666 E Touhy Ave Des Plaines IL US 60018,3009968482,EKD,Instrument; Cutting; Operative,1,Dental,,openFDA
"Hangzhou AllTest Biotech Co.,Ltd",CN,CN,"No. 550, Yinhai Street Hangzhou Zhejiang CN",3012073813,LCX,Kit; Test; Pregnancy; Hcg; Over The Counter,2,Clinical Chemistry,,openFDA
ONTEX PENINSULAR SAU,ES,ES,"POLIGONO INDUSTRIAL NICOMEDES GARCIA, C/FRESNO S/N SECTOR C SEGOVIA ES",9617256,EYQ,Garment; Protective; For Incontinence,1,"Gastroenterology, Urology",,openFDA
GUANGMEI VN PRODUCTION SERVICE TRADE COMPANY LIMITED,VN,VN,"49/19, Binh Chuan 31 Street, Binh Phuoc A Quarter, Binh Chuan Ward Thuan An Binh Duong VN",3031231834,IOD; FNJ,Components; Exercise; Bed; Manual,1,Physical Medicine; General Hospital,,openFDA
"CONTECH MEDICAL, INC.",US,RI,99 Hartford Avenue PROVIDENCE RI US 02909,1221541,DZE; PTI,Implant; Endosseous; Root-Form; Non-Coring (Huber) Needle,2,Dental; General Hospital,,openFDA
"Envista (Suzhou) Medical Device Co., Ltd.",CN,CN,"1st floor 2nd floor Building 18#, No.8 Jinfeng Road Suzhou Jiangsu CN",3014749460,NXC,Aligner; Sequential,2,Dental,,openFDA
"US Endodontics, LLC",US,TN,2809 W. Walnut St Johnson City TN US 37604,3008857765,EKM,Gutta-Percha,1,Dental,,openFDA
GUANGZHOU AQUILA PRECISE TOOLS LIMITED,CN,CN,"Jinsiwei Industrial Zone, Dachongkou Village,  Shawan Town Guangzhou City Guangdong CN",3010388970,HXX; HWR; LYS,Screwdriver; Driver; Prosthesis; Bone Mill,1,Orthopedic,,openFDA
RMF Design and Manufacturing Inc.,CA,CA,5675 Timberlea Blvd Mississauga Ontario CA,3005205657,OBP; LXM,Transcranial Magnetic Stimulator; Manipulator; Plunger-Like Joint,2; U,Neurology; Unknown,,openFDA
"MICROWARE PRECISION CO., LTD.",TW,TW,"No. 12, Keyuan 2nd Rd., Situn District, Taichung TW",3007738812,GXN; HWC; HRS; KTT; JEY,Plate; Cranioplasty; Preformed; Non-Alterable; Screw; Fixation; Bone; Appliance; Nail/Blade/Plate Combination; Multiple Component,2,Neurology; Orthopedic; Dental,K072562,openFDA
VASTRADE MANUFACTURING CORPORATION,CN,CN,"Building 26, Tongfuyu Industrial Zone, Longtian Community, Longtian Street, PingShan District Shenzhen Guangdong CN",3009155880,ILH; OHY; KCP; ITW; LJL,Splint; Hand; And Components; Pill Crusher/Cutter; Syringe; Ent; Joint; Ankle; External Brace; Detectors And Removers; Lice; (Including Combs),1,"Physical Medicine; General Hospital; Ear, Nose, Throat",,openFDA
ZHENJIANG ASSURE MEDICAL EQUIPMENT CO LTD,CN,CN,"No.297/799, Chuqiao road ZHENJIANG CITY Jiangsu CN",3007309323,IOR,Wheelchair; Mechanical,1,Physical Medicine,K112816,openFDA
"MERIT MEDICAL IRELAND, LTD",IE,IE,Parkmore Business Park West Galway IE,9616662,GEI; GXI,Electrosurgical; Cutting & Coagulation & Accessories; Probe; Radiofrequency Lesion,2,"General, Plastic Surgery; Neurology",,openFDA
"E.M.S. Electro Medical Systems (Hangzhou) Co., Ltd.",CN,CN,"No. 488-1, North Donghu Road, Linping District Hangzhou Zhejiang CN",3008530360,PZL,Extracorporeal Shock Wave Device For Treatment Of Diabetic Foot Ulcers,2,"General, Plastic Surgery",,openFDA
AccuMed Corp.,DO,DO,Carretera Sanchez KM 20 Nigua San Cristobal DO,3007309299,KME; DWJ,Bedding; Disposable; Medical; System; Thermal Regulating,1; 2,General Hospital; Cardiovascular,,openFDA
NEW DEANTRONICS TAIWAN LTD.,TW,TW,"12F. No.51, Sec. 4, Zhongyang Rd. New Taipei City TW",9681191,MKJ; GEI,Automated External Defibrillators (Non-Wearable); Electrosurgical; Cutting & Coagulation & Accessories,3; 2,"Cardiovascular; General, Plastic Surgery",,openFDA
Nypro Healthcare Baja Inc. (Albuquerque),US,NM,"3801 University Blvd, SE Albuquerque NM US 87106",3015183635,FDP,Apparatus; Pneumoperitoneum; Automatic,2,"Gastroenterology, Urology",,openFDA
ASKION GMBH,DE,DE,Gewerbepark Keplerstr. 17-19 Gera Thuringia DE,3007055152,FQO,Table; Operating-Room; Ac-Powered,1,"General, Plastic Surgery",,openFDA
"WUHAN HANGU TECHNOLOGY CO.,LTD",CN,CN,"Room 10, 13th Floor, Huangpu International Center, No. 1 Zhaojiatiao, Laodong Street, Jiang'an District Wuhan City Hubei CN",3042277868,IMD,Pack; Hot Or Cold; Disposable,1,Physical Medicine,,openFDA
ICU Medical Healthcare Manufacturing S.A. de C.V.,MX,MX,"CARRETERA MIGUEL ALEMAN, KM21.7 APODACA Nuevo Leon MX",9616567,BSB; JAK; IZQ; FPK,Warmer; Blood; Non-Electromagnetic Radiation; System; X-Ray; Tomography; Computed; Injector; Contrast Medium; Automatic; Tubing; Fluid Delivery,2,Hematology; Radiology; Cardiovascular; General Hospital,,openFDA
PT. MEDISAFE TECHNOLOGIES,ID,ID,"Jl. Batang Kuis Gg. Tambak Rejo / PSR IX, Desa/Kelurahan Buntu Badimbar, Kec.Tanjung Morawa Kab. Deli Serdang Sumatera Utara ID",9616501,LYY; KGO; LZC; LZA,Latex Patient Examination Glove; Surgeon'S Gloves; Medical Glove; Specialty; Polymer Patient Examination Glove,1,"General Hospital; General, Plastic Surgery",K030228,openFDA
INCIPIO DEVICES,US,IN,3650 West 200 North Huntington IN US 46750,3011015572,HSN; HWT; HWM,Prosthesis; Ankle; Semi-Constrained; Cemented; Metal/Polymer; Template; Osteotome,2; 1,"Orthopedic; General, Plastic Surgery",,openFDA
NPA de México S. de R.L. de C.V.,MX,MX,Sor Juana Ines de la Cruz # 20150 Interior 5 TIJUANA Baja California MX,3003542872,JCX; BSB; GEX; HIG; GFE,Apparatus; Suction; Ward Use; Portable; Ac-Powered; Warmer; Blood; Non-Electromagnetic Radiation; Powered Laser Surgical Instrument; Insufflator; Hysteroscopic; Brush; Dermabrasion; Powered,2; 1,"General, Plastic Surgery; Hematology; Obstetrics/Gynecology",,openFDA
Solstice Electronic Technologies ( Dongguan) Limited,CN,CN,"2/F, No.138-102 , Tianzhai Group Dongguan City Guangdong CN",3012062596,HGY,Pump; Breast; Non-Powered,1,Obstetrics/Gynecology,,openFDA
"Vonco Products, LLC",US,IN,720 EAST BROADWAY Fortville IN US 46040,1834003,KME; MNB,Bedding; Disposable; Medical; Device; Thermal Ablation; Endometrial,1; 3,General Hospital; Unknown,,openFDA
"BEIJING SYNTECH LASER CO., LTD.",CN,CN,"4/F West Area,1#Building Beijing CN",3007535734,OUH; GEI,Skin Resurfacing Rf Applicator; Electrosurgical; Cutting & Coagulation & Accessories,2,"General, Plastic Surgery",,openFDA
"CHANGZHOU HOLYMED PRODUCTS CO., LTD",CN,CN,525 CHANGWU ROAD SOUTH CHANGZHOU Jiangsu CN,3006891803,PUI; FXP,Drape; Surgical; Exempt; Cover; Shoe; Operating-Room,2; 1,"General, Plastic Surgery",,openFDA
"Straumann Manufacturing, Inc.",US,TX,1961 Heritage Parkway Mansfield TX US 76063,3024185724,EBG; NOF; NHA; DZE; EIH,Crown And Bridge; Temporary; Resin; System; Optical Impression; Computer Assisted Design And Manufacturing (Cad/Cam) Of Dental Restorations; Abutment; Implant; Dental; Endosseous; Root-Form; Powder; Porcelain,2,Dental,,openFDA
"LANTOR (UK), LTD.",GB,GB,Sunnyside Business Centre Adeline Street BOLTON North Yorkshire GB,8021899,ITG,Bandage; Cast,1,Physical Medicine,,openFDA
"YOUNG DENTAL MANUFACTURING CO 1, LLC.",US,MO,13705 Shoreline Ct E EARTH CITY MO US 63045,1941138,NHA,Abutment; Implant; Dental; Endosseous,2,Dental,,openFDA
KLINGEL MEDICAL METAL GMBH,DE,DE,Hanauer Str. 7 Pforzheim Baden-Wurttemberg DE,3004370612,NHA,Abutment; Implant; Dental; Endosseous,2,Dental,,openFDA
"OMNIMATE ENTERPRISE CO., LTD.",TW,TW,"No.8, Lane 126, Sec. 2, Ligong 1st Rd., Wuchieh Hsiang Ilan County Yilan TW",3009771213,BSR; BTR,Stylet; Tracheal Tube; Tube; Tracheal (W/Wo Connector),1; 2,Anesthesiology,,openFDA
EUMAR TECHNOLOGY LIMITED,GB,GB,"Suite A, Whitestone Business Park HEREFORD Herefordshire GB",3011660764,NAC,Dressing; Wound; Hydrophilic,1,"General, Plastic Surgery",,openFDA
PT NSP TECHNOLOGY BATAM,ID,ID,Citra Buana Centre Park Il Lot 03/Lot 01 Batu Ampar Riau ID,3011369203,FMK,Single Use Only Blood Lancet With An Integral Sharps Injury Prevention Feature,2,"General, Plastic Surgery",K221604,openFDA
FOSHAN HUAFUKANG MEDICAL TECHNOLOGY CO. LTD,CN,CN,"Youhe Industry Area, Luoxing Foshan City Guangdong CN",3012579728,KHY; ION,Cane; Safety Walk; Exerciser; Non-Measuring,1,Physical Medicine,,openFDA
"WINNING INDUSTRIAL CO., LTD.",CN,CN,"Hua Nan Industrial Zone, No.10  Jin-Fu Road DONGGUAN Guangdong CN",3004101653,IOY,Support; Arm,1,Physical Medicine,,openFDA
Trelleborg Sealing Solutions Litchfield,US,MN,45 N Precision Dr Litchfield MN US 55355,3004126422,OLO,Orthopedic Stereotaxic Instrument,2,Neurology,,openFDA
"DONGGUAN HONFIELD PRECISION PARTS CO., LTD",CN,CN,"No 1, FuDa 1st Road,, Zhangyang Management District, Zhangmutou, Dongguan Guangdong CN",3010564249,FRN,Pump; Infusion,2,General Hospital,,openFDA
PPC MOULDING SERVICES PTY LTD,AU,AU,25 Miowera Road Villawood New South Wales AU,3009107628,BZD,Ventilator; Non-Continuous (Respirator),2,Anesthesiology,,openFDA
